place_id,name,category,latitude,longitude,osm_type,osm_id,osm_url,name_local,name_en,harbour_category,operator,website,phone,vhf_channel,access,fee,capacity,max_draft,max_length,source
mazzorbo_44576d4,Mazzorbo,ferry_terminal,45.4881291,12.4095381,node,3586816721,https://www.openstreetmap.org/node/3586816721,Mazzorbo,,,,,,,,,,,,openstreetmap
medcenter_container_terminal_012dd0e,Medcenter Container Terminal,commercial_port,38.4605124,15.912504,relation,14481185,https://www.openstreetmap.org/relation/14481185,Medcenter Container Terminal,,container,,https://www.contshipitalia.com/it/marine_mct.htm,,,,,,,,openstreetmap
medveja_8006421,Medveja,marina,45.271097,14.2710811,node,3001970153,https://www.openstreetmap.org/node/3001970153,Medveja,,,,,,,,,,,,openstreetmap
melilla_02bdc79,Melilla,harbour,35.2883719,-2.929008,node,3092013389,https://www.openstreetmap.org/node/3092013389,Melilla,,,Autoridad Portuaria de Melilla,https://www.puertodemelilla.es/,,,,,,,,openstreetmap
menton_vieux_port_cb877e3,Menton - Vieux Port,marina,43.7763015,7.5104642,relation,10708914,https://www.openstreetmap.org/relation/10708914,Menton - Vieux Port,,marina,,,,,,,,,,openstreetmap
merag_8e9ed6f,Merag,ferry_terminal,44.9801625,14.4483181,node,1831015567,https://www.openstreetmap.org/node/1831015567,Merag,,,,https://www.jadrolinija.hr/hr/putovanje/valbiska_krk_-_merag_cres,,,,,,,,openstreetmap
mergellina_sannazzaro_marina_949e149,Mergellina Sannazzaro Marina,marina,40.8264349,14.2218431,node,4689243463,https://www.openstreetmap.org/node/4689243463,Mergellina Sannazzaro Marina,,,,,,,,,,,,openstreetmap
meridiano_lines_c9d3c07,Meridiano Lines,ferry_terminal,38.1319596,15.5234841,node,1753698247,https://www.openstreetmap.org/node/1753698247,Meridiano Lines,,,,,,,,,,,,openstreetmap
meroil_745c736,Meroil,commercial_port,41.3336041,2.1575889,way,620358628,https://www.openstreetmap.org/way/620358628,Meroil,,,,,,,,,,,,openstreetmap
meroil_tank_lukoil_09879a3,Meroil Tank (Lukoil),commercial_port,41.3339834,2.1603999,way,620358629,https://www.openstreetmap.org/way/620358629,Meroil Tank (Lukoil),,,,,,,,,,,,openstreetmap
messina_9ae1411,Messina,harbour,38.1966852,15.5606846,node,1827530825,https://www.openstreetmap.org/node/1827530825,Messina,,,,,,,,,,,,openstreetmap
messina_blu_jet_035db29,Messina (Blu Jet),ferry_terminal,38.1883607,15.560474,node,13479140681,https://www.openstreetmap.org/node/13479140681,Messina (Blu Jet),,,,,,,,,,,,openstreetmap
messina_liberty_lines_415f6b2,Messina (Liberty Lines),ferry_terminal,38.1884086,15.5617234,node,3635807449,https://www.openstreetmap.org/node/3635807449,Messina (Liberty Lines),,,,,,,,,,,,openstreetmap
messina_cruise_terminal_1dcd863,Messina Cruise Terminal,ferry_terminal,38.193546,15.5577217,node,11938667224,https://www.openstreetmap.org/node/11938667224,Messina Cruise Terminal,,,,https://adspstretto.it/en/ports-of-stretto/port-of-messina/,+39 090 6013211,,,,,,,openstreetmap
mezuporat_02c2137,Mezuporat,ferry_terminal,42.981571,16.0208153,node,11201809237,https://www.openstreetmap.org/node/11201809237,Mezuporat,,,,,,,,,,,,openstreetmap
mid_harbour_boat_owners_marina_f0c7a40,Mid Harbour Boat Owners' Marina,marina,36.1395405,-5.359398,way,554118855,https://www.openstreetmap.org/way/554118855,Mid Harbour Boat Owners' Marina,,marina,,,,,,,,,,openstreetmap
milazzo_230d2ba,Milazzo,ferry_terminal,38.2176283,15.2409245,node,1899124256,https://www.openstreetmap.org/node/1899124256,Milazzo,,,,,,,,,,,,openstreetmap
milazzo_1f4601c,Milazzo,harbour,38.2151311,15.2489826,node,1827524075,https://www.openstreetmap.org/node/1827524075,Milazzo,,,,,+39 090 9281110,12,,,,,,openstreetmap
mini_port_bateau_pour_enfants_bdafe32,mini port bateau pour enfants,marina,43.1700133,0.8877149,node,2313637513,https://www.openstreetmap.org/node/2313637513,mini port bateau pour enfants,,,,,,,,,,,,openstreetmap
minori_4d72903,Minori,ferry_terminal,40.6483497,14.6271386,node,1186805660,https://www.openstreetmap.org/node/1186805660,Minori,,,,,,,,,,,,openstreetmap
mitan_marina_fb6a883,Mitan Marina,marina,45.1207979,14.8064653,way,733501601,https://www.openstreetmap.org/way/733501601,Mitan Marina,,marina,,,,,,,,,,openstreetmap
misnjak_025a9fb,Mišnjak,ferry_terminal,44.7063131,14.8608196,node,2189630019,https://www.openstreetmap.org/node/2189630019,Mišnjak,,,Rapska Plovidba d.d.,http://www.rapska-plovidba.hr/plovni_de.html,,,,yes,,,,openstreetmap
mljake_in_durchfahrt_zapuntel_insel_ist_a02cb10,"Mljake, in Durchfahrt Zapuntel, Insel Ist",marina,44.2668861,14.7917616,node,976076698,https://www.openstreetmap.org/node/976076698,"Mljake, in Durchfahrt Zapuntel, Insel Ist",,,,,,,,,,,,openstreetmap
moila_zaharra_d73f981,Moila Zaharra,marina,43.3065358,-2.2009768,way,1293278125,https://www.openstreetmap.org/way/1293278125,Moila Zaharra,,marina,,,,,,,,,,openstreetmap
mol_0c34e89,Mol,marina,44.3094691,15.0888599,node,12690833801,https://www.openstreetmap.org/node/12690833801,Mol,,,,,,,,,,,,openstreetmap
molat_5c545a6,Molat,ferry_terminal,44.2123596,14.871777,node,1932818388,https://www.openstreetmap.org/node/1932818388,Molat,,,,,,,,,,,,openstreetmap
molino_stucky_4d2bb71,Molino Stucky,ferry_terminal,45.4283958,12.320141,node,4212939803,https://www.openstreetmap.org/node/4212939803,Molino Stucky,,,Actv,,,,,,,,,openstreetmap
moll_antic_palma_f8c30e7,Moll Antic (Palma),ferry_terminal,39.5599247,2.6360103,node,30757555,https://www.openstreetmap.org/node/30757555,Moll Antic (Palma),,,Trasmed,,,,,,,,,openstreetmap
moll_de_la_ciutat_de_l_alguer_0394ec8,Moll de la Ciutat de l'Alguer,marina,40.5600962,8.312931,node,4696148590,https://www.openstreetmap.org/node/4696148590,Moll de la Ciutat de l'Alguer,Alghero Town Quay,marina,,,,,,,,,,openstreetmap
moll_de_las_golondrinas_3d75732,Moll de Las Golondrinas,marina,40.7128894,0.8347662,node,9979608786,https://www.openstreetmap.org/node/9979608786,Moll de Las Golondrinas,,,,,,,,,,,,openstreetmap
moll_de_llevant_c42c934,Moll de Llevant,ferry_terminal,39.8897786,4.2689128,node,12346884968,https://www.openstreetmap.org/node/12346884968,Moll de Llevant,,,,,,,,,,,,openstreetmap
moll_de_llevant_2286620,Moll de Llevant,marina,41.3662237,2.1861563,node,3106814780,https://www.openstreetmap.org/node/3106814780,Moll de Llevant,,marina,,,,,,,,,,openstreetmap
moll_del_diposit_8f4a915,Moll del Dipòsit,marina,41.3798597,2.1863228,node,3106837329,https://www.openstreetmap.org/node/3106837329,Moll del Dipòsit,,marina,,,,,,,,,,openstreetmap
mollet_d_en_guasc_27dfc3c,Mollet d'en Guasc,marina,38.734717,1.4175132,node,3613468648,https://www.openstreetmap.org/node/3613468648,Mollet d'en Guasc,,marina,,,,,,,,,,openstreetmap
mollet_d_es_barcares_e036900,Mollet d'es Barcarès,marina,39.8631141,3.1180249,node,2249402921,https://www.openstreetmap.org/node/2249402921,Mollet d'es Barcarès,,marina,,,,,,,,,,openstreetmap
molo_1_6d64671,Molo 1,ferry_terminal,42.9292382,10.5491121,node,8498189016,https://www.openstreetmap.org/node/8498189016,Molo 1,,,,,,,,,,,,openstreetmap
molo_2_4728197,Molo 2,ferry_terminal,42.9285627,10.5466132,node,1105942775,https://www.openstreetmap.org/node/1105942775,Molo 2,,,,,,,,,,,,openstreetmap
molo_3_69927de,Molo 3,ferry_terminal,42.9287839,10.5464745,node,370929350,https://www.openstreetmap.org/node/370929350,Molo 3,,,Moby,,,,,,,,,openstreetmap
molo_4_74f5655,Molo 4,ferry_terminal,42.9289313,10.5463124,node,370929503,https://www.openstreetmap.org/node/370929503,Molo 4,,,Moby,,,,,,,,,openstreetmap
molo_5_982e5f4,Molo 5,ferry_terminal,42.9291264,10.5461062,node,7937559315,https://www.openstreetmap.org/node/7937559315,Molo 5,,,Moby,,,,,,,,,openstreetmap
molo_6_f0de628,Molo 6,ferry_terminal,42.929409,10.545719,node,370929772,https://www.openstreetmap.org/node/370929772,Molo 6,,,Toremar,,,,,,,,,openstreetmap
molo_8_fd06e56,Molo 8,ferry_terminal,42.9299939,10.5450733,node,7937559314,https://www.openstreetmap.org/node/7937559314,Molo 8,,,Toremar,,,,,,,,,openstreetmap
molo_9_8636b3e,Molo 9,ferry_terminal,40.9219021,9.5193704,node,9055782508,https://www.openstreetmap.org/node/9055782508,Molo 9,,,,,,,,,,,,openstreetmap
molo_angioino_25c7dcb,Molo Angioino,ferry_terminal,40.8376704,14.2572892,node,11192965078,https://www.openstreetmap.org/node/11192965078,Molo Angioino,,,,,,,,,,,,openstreetmap
molo_beverello_terminal_ascalfi_9934c80,Molo Beverello (Terminal Ascalfi),ferry_terminal,40.8373523,14.25475,node,286240671,https://www.openstreetmap.org/node/286240671,Molo Beverello (Terminal Ascalfi),,,,,,,,,,,,openstreetmap
molo_dalmazia_1114684,Molo Dalmazia,marina,44.4918991,12.2822515,way,319889710,https://www.openstreetmap.org/way/319889710,Molo Dalmazia,,marina,,,,,,,,,,openstreetmap
molo_di_bandella_69be615,Molo di Bandella,ferry_terminal,43.5104232,11.6572264,node,4451810347,https://www.openstreetmap.org/node/4451810347,Molo di Bandella,,,,,,,,,,,,openstreetmap
molo_mergelina_2d4d3c0,Molo Mergelina,ferry_terminal,40.828849,14.2227156,node,2213494370,https://www.openstreetmap.org/node/2213494370,Molo Mergelina,,,,,,,,,,,,openstreetmap
molo_musco_193d371,Molo Musco,ferry_terminal,40.8953457,12.965028,node,835926945,https://www.openstreetmap.org/node/835926945,Molo Musco,,,,,,,,,,,,openstreetmap
molo_norimberga_855750c,Molo Norimberga,ferry_terminal,38.1907602,15.5667383,node,2012177911,https://www.openstreetmap.org/node/2012177911,Molo Norimberga,,,,,,,,,,,,openstreetmap
molo_pennello_14a1f06,Molo Pennello,ferry_terminal,40.6327393,14.6014181,node,5170078708,https://www.openstreetmap.org/node/5170078708,Molo Pennello,,,,,,,,,,,,openstreetmap
molo_per_imbarco_napoli_ascensore_f0b817a,Molo per imbarco Napoli (ascensore),ferry_terminal,38.1341009,13.3625776,node,3870493762,https://www.openstreetmap.org/node/3870493762,Molo per imbarco Napoli (ascensore),,,,,,,,,,,,openstreetmap
molo_teglia_3cce1e6,Molo Teglia,ferry_terminal,42.5893316,10.0989419,node,1360366258,https://www.openstreetmap.org/node/1360366258,Molo Teglia,,,Toremar,,,,,,,,,openstreetmap
molo_terraferma_a34ee7a,Molo Terraferma,marina,44.1116719,15.227996,way,1308296858,https://www.openstreetmap.org/way/1308296858,Molo Terraferma,,,,,,,,,,,,openstreetmap
molo_trapezoidale_cd5a518,Molo Trapezoidale,marina,38.1228823,13.3700457,node,11931581869,https://www.openstreetmap.org/node/11931581869,Molo Trapezoidale,,,,,,,,,,,,openstreetmap
molo_turistico_bfa9a74,Molo turistico,marina,45.1347255,12.0685677,node,2421923577,https://www.openstreetmap.org/node/2421923577,Molo turistico,,,,,,,,,,,,openstreetmap
molum_marine_club_3e10610,Molum Marine club,marina,43.9596325,15.4241804,way,1416410970,https://www.openstreetmap.org/way/1416410970,Molum Marine club,,marina,,https://www.molummarine.com/,,,,,130,,,openstreetmap
monastir_24f2a0e,Monastir,ferry_terminal,35.7788445,10.8346547,node,10233294627,https://www.openstreetmap.org/node/10233294627,Monastir,,,,,,,,,,,,openstreetmap
mongofre_a7d4ebe,Mongofre,anchorage,40.0001356,4.2209958,node,13391496677,https://www.openstreetmap.org/node/13391496677,Mongofre,,,,,,,,,,,,openstreetmap
montagnello_faraoni_9c2071b,Montagnello / Faraoni,anchorage,40.9043643,12.9438831,node,13970248947,https://www.openstreetmap.org/node/13970248947,Montagnello / Faraoni,,,,,,,,,,,,openstreetmap
monteroso_levante_small_harbour_fa7562b,Monteroso Levante Small Harbour,marina,44.1450938,9.6546644,node,330291269,https://www.openstreetmap.org/node/330291269,Monteroso Levante Small Harbour,,marina,,,,,,,,,,openstreetmap
mosca_maritim_c76b995,Mosca Marítim,commercial_port,41.32946,2.1592858,way,620392298,https://www.openstreetmap.org/way/620392298,Mosca Marítim,,,,,,,private,,,,,openstreetmap
mostaganem_43cc2c3,Mostaganem,ferry_terminal,35.9368645,0.0794707,node,8927709515,https://www.openstreetmap.org/node/8927709515,Mostaganem,Mostaganem,,,,,,,,,,,openstreetmap
motonave_bellarimini_46e450f,Motonave BellaRimini,ferry_terminal,44.0792398,12.5554267,way,1311727970,https://www.openstreetmap.org/way/1311727970,Motonave BellaRimini,,,,,,,,,,,,openstreetmap
motonave_super_tayfun_49b5408,Motonave Super Tayfun,ferry_terminal,44.1345666,12.4844028,way,390046230,https://www.openstreetmap.org/way/390046230,Motonave Super Tayfun,,,,,,,,,,,,openstreetmap
motril_dc52c23,Motril,ferry_terminal,36.7229281,-3.5229252,node,1172636344,https://www.openstreetmap.org/node/1172636344,Motril,,,,,,,,,,,,openstreetmap
mouillage_de_l_untxin_f63601e,Mouillage de l'Untxin,anchorage,43.3940073,-1.6776628,way,738037793,https://www.openstreetmap.org/way/738037793,Mouillage de l'Untxin,,,,,,,,,,,,openstreetmap
mouillage_des_carrelets_79777ac,Mouillage des Carrelets,anchorage,43.3943309,-1.6751656,way,738040679,https://www.openstreetmap.org/way/738040679,Mouillage des Carrelets,,,,,,,,,,,,openstreetmap
mouillage_du_fort_de_socoa_ee9dc89,Mouillage du Fort de Socoa,anchorage,43.3959715,-1.6789923,way,379709622,https://www.openstreetmap.org/way/379709622,Mouillage du Fort de Socoa,,,,,,,,,,,,openstreetmap
movarstica_0432a50,Movarštica,anchorage,43.4919635,16.2732268,node,3743244401,https://www.openstreetmap.org/node/3743244401,,,,,,,,,,,,,openstreetmap
mozia_4d75d1e,Mozia,ferry_terminal,37.86586,12.4717794,node,4182066932,https://www.openstreetmap.org/node/4182066932,Mozia,,,,,,,,,,,,openstreetmap
mozia_imbarcadero_storico_ceabde1,Mozia imbarcadero storico,ferry_terminal,37.8568158,12.4778361,node,2599048684,https://www.openstreetmap.org/node/2599048684,Mozia imbarcadero storico,,,,,,,,,,,,openstreetmap
mrtvaska_0653089,Mrtvaška,ferry_terminal,44.4790697,14.5329653,node,294132506,https://www.openstreetmap.org/node/294132506,Mrtvaška,,,,http://www.ilovik.hr/de/shuttle-boot-taxi,,,,,,,,openstreetmap
msc_croisere_terminal_13b44dc,Msc croisère Terminal,ferry_terminal,45.4368825,12.3087113,node,13692067216,https://www.openstreetmap.org/node/13692067216,Msc croisère Terminal,,,Msc Croisère,,,,,,,,,openstreetmap
msc_terminal_5008cd0,MSC Terminal,commercial_port,39.4404517,-0.3245813,way,505250943,https://www.openstreetmap.org/way/505250943,MSC Terminal,,,,,,,,,,,,openstreetmap
msc_terminal_018acc9,MSC Terminal,ferry_terminal,44.4123135,8.9183971,way,1333749056,https://www.openstreetmap.org/way/1333749056,MSC Terminal,,,,,,,,,,,,openstreetmap
mshdia_c5af05c,Mshdia,harbour,35.4993997,11.0709464,node,6394897335,https://www.openstreetmap.org/node/6394897335,Mshdia,,cargo,,,,,,,,,,openstreetmap
mta_port_sec_ouedbrik_dc55dc9,MTA port-sec ouedbrik,commercial_port,36.6430955,3.2943065,way,564102892,https://www.openstreetmap.org/way/564102892,MTA port-sec ouedbrik,,,,,,,,,,,,openstreetmap
muelle_de_las_cabezuelas_22795d7,Muelle de las Cabezuelas,harbour,36.5232831,-6.2573815,node,1064269532,https://www.openstreetmap.org/node/1064269532,Muelle de las Cabezuelas,,,Autoridad Portuaria de la Bahía de Cádiz,,,,,,,,,openstreetmap
muelle_de_los_cantos_4ebaf65,Muelle de Los Cantos,marina,43.4190475,-4.0308041,node,535319207,https://www.openstreetmap.org/node/535319207,Muelle de Los Cantos,,marina,,,,,,,,,,openstreetmap
muelle_de_orconera_7f2371b,Muelle de Orconera,marina,43.4000808,-3.8146361,way,1472670940,https://www.openstreetmap.org/way/1472670940,Muelle de Orconera,,marina,,,,,,,,,,openstreetmap
muelle_remolcadores_del_puerto_de_bilbao_f16ed81,Muelle Remolcadores del Puerto de Bilbao,marina,43.3197558,-3.0146004,way,371359865,https://www.openstreetmap.org/way/371359865,Muelle Remolcadores del Puerto de Bilbao,,marina,,,,,,,,,,openstreetmap
muelle_viejo_5073791,Muelle Viejo,marina,43.3193388,-3.0145666,way,149818923,https://www.openstreetmap.org/way/149818923,Muelle Viejo,,marina,,,,,,,,,,openstreetmap
muna_499012a,Muna,marina,43.6619341,15.6571426,node,3702036074,https://www.openstreetmap.org/node/3702036074,Muna,,marina_no_facilities,,,,,,,,,,openstreetmap
mundo_marino_calpe_8526f34,Mundo Marino Calpe,ferry_terminal,38.6390672,0.0697802,node,9602385083,https://www.openstreetmap.org/node/9602385083,Mundo Marino Calpe,,,Mundo Marino,https://www.mundomarino.es/,+34966423066,,,,,,,openstreetmap
mundo_marino_catamaranes_a665c2b,Mundo Marino Catamaranes,ferry_terminal,39.4611668,-0.3254872,node,4479747674,https://www.openstreetmap.org/node/4479747674,Mundo Marino Catamaranes,,,Mundo Marino,https://www.mundomarino.es/,+34966423066,,,,,,,openstreetmap
mundo_marino_denia_87ced2a,Mundo Marino Dénia,ferry_terminal,38.842173,0.1134484,node,4478875748,https://www.openstreetmap.org/node/4478875748,Mundo Marino Dénia,,,Mundo Marino,https://www.mundomarino.es/,+34966423066,,,,,,,openstreetmap
murano_colonna_a75da95,Murano Colonna,ferry_terminal,45.4510926,12.3489016,node,247790544,https://www.openstreetmap.org/node/247790544,Murano Colonna,,,,,,,,,,,,openstreetmap
murano_faro_4d6274d,Murano Faro,ferry_terminal,45.4525392,12.3542265,node,13928762498,https://www.openstreetmap.org/node/13928762498,Murano Faro,Murano Faro,,,,,,,,,,,openstreetmap
murazzi_54e379a,Murazzi,ferry_terminal,45.0599926,7.6926603,way,106520984,https://www.openstreetmap.org/way/106520984,Murazzi,,,Gruppo Torinese Trasporti,,,,,,,,,openstreetmap
museo_043f3eb,Museo,ferry_terminal,45.4560906,12.355437,node,1738015076,https://www.openstreetmap.org/node/1738015076,Museo,,,Actv,,,,,,,,,openstreetmap
mutrikuko_portua_52d2958,Mutrikuko portua,marina,43.3078307,-2.3822357,way,8818723,https://www.openstreetmap.org/way/8818723,Mutrikuko portua,,marina,,,,,,,,,,openstreetmap
mgarr_marina_355e196,Mġarr Marina,marina,36.0255928,14.2994462,node,1831281641,https://www.openstreetmap.org/node/1831281641,Mġarr Marina,,marina,,,,,,,,,,openstreetmap
n_i_c_a7959f6,N.I.C.,marina,37.4999486,15.0981531,way,484241243,https://www.openstreetmap.org/way/484241243,N.I.C.,,marina,,,,,,,,,,openstreetmap
n_l_adriatica_traghetti_per_isole_tremiti_678ce07,N.L. ADRIATICA - Traghetti per Isole Tremiti,ferry_terminal,41.9495173,16.0099083,node,6495135745,https://www.openstreetmap.org/node/6495135745,N.L. ADRIATICA - Traghetti per Isole Tremiti,,,,,,,,,,,,openstreetmap
na_cafena_c89bac1,Na Cafena,anchorage,39.8698373,4.1213279,node,13391350280,https://www.openstreetmap.org/node/13391350280,Na Cafena,,,,,,,,,,,,openstreetmap
na_clara_1b582b3,Na Clara,anchorage,39.7594022,3.3251095,node,3985602176,https://www.openstreetmap.org/node/3985602176,Na Clara,,,,,,,,,,,,openstreetmap
na_xamena_8a31930,Na Xamena,anchorage,39.0788642,1.4159159,node,10821644175,https://www.openstreetmap.org/node/10821644175,Na Xamena,,,,,,,,,,,,openstreetmap
nador_07f8968,Nador,ferry_terminal,35.2710745,-2.9188718,node,2297872972,https://www.openstreetmap.org/node/2297872972,Nador,,,,,,,,,,,,openstreetmap
nador_cf1_9489796,Nador CF1,ferry_terminal,35.2703341,-2.9255861,node,2298404363,https://www.openstreetmap.org/node/2298404363,Nador CF1,,,,,,,,,,,,openstreetmap
nador_cf2_34415f1,Nador CF2,ferry_terminal,35.2707401,-2.9259629,node,2297920641,https://www.openstreetmap.org/node/2297920641,Nador CF2,,,,,,,,,,,,openstreetmap
nador_cf3_2bf8cb9,Nador CF3,ferry_terminal,35.2713836,-2.9265178,node,2297855208,https://www.openstreetmap.org/node/2297855208,Nador CF3,,,,,,,,,,,,openstreetmap
nador_cf4_94170a4,Nador CF4,ferry_terminal,35.2719586,-2.9270758,node,3072517363,https://www.openstreetmap.org/node/3072517363,Nador CF4,,,,,,,,,,,,openstreetmap
nador_west_med_4b390ae,Nador west med,commercial_port,35.2496538,-3.1558048,way,1150990940,https://www.openstreetmap.org/way/1150990940,Nador west med,,,,,,,,,,,,openstreetmap
nautic_sant_antoni_080f934,Nautic Sant Antoni,marina,38.9767755,1.3003397,node,1852953594,https://www.openstreetmap.org/node/1852953594,Nautic Sant Antoni,,marina,,https://esnautic.com,+34 971 340645,9,,,,,30,openstreetmap
nautica_brancaleoni_2f72023,Nautica Brancaleoni,marina,44.8034564,12.2562878,node,4759349629,https://www.openstreetmap.org/node/4759349629,Nautica Brancaleoni,,marina,,,,,,,,,,openstreetmap
nautica_casarola_167985b,Nautica Casarola,marina,45.4772974,10.7169003,way,121711143,https://www.openstreetmap.org/way/121711143,Nautica Casarola,,marina,,,,,,,,,,openstreetmap
nautica_fausto_zola_87995da,Nautica Fausto Zola,marina,45.4090948,8.0542533,node,2261791774,https://www.openstreetmap.org/node/2261791774,Nautica Fausto Zola,,marina,,https://www.nauticazola.it/,+39 0161 98189,,,,,,,openstreetmap
nautica_nautilus_9bf142a,Nautica Nautilus,marina,39.7956472,15.7908762,node,13887556408,https://www.openstreetmap.org/node/13887556408,Nautica Nautilus,,marina,,https://www.facebook.com/NauticaNautilus,+39 393 014 2665,,,,,,,openstreetmap
nautica_pinna_cc85032,Nautica Pinna,marina,40.293632,8.4793693,way,406186401,https://www.openstreetmap.org/way/406186401,Nautica Pinna,,marina,,https://www.nauticapinna.it/,,,,,,,,openstreetmap
nautica_tarello_3741acd,Nautica Tarello,marina,45.410004,8.055224,node,5858577018,https://www.openstreetmap.org/node/5858577018,Nautica Tarello,,marina,Nautica Tarello,https://www.nauticatarello.it,+39 334 6003267,,,,,,,openstreetmap
nautika_centar_nava_7223460,Nautika centar Nava,marina,43.5026532,16.4282227,node,5894352112,https://www.openstreetmap.org/node/5894352112,Nautika centar Nava,,marina,,https://www.navaboats.com/,,,,,,,,openstreetmap
navagero_d7a74a9,Navagero,ferry_terminal,45.4546718,12.3565556,node,1738015070,https://www.openstreetmap.org/node/1738015070,Navagero,,,Actv,,,,,,,,,openstreetmap
naval_ferro_6949907,Naval Ferro,marina,38.014274,12.5179218,node,11184089933,https://www.openstreetmap.org/node/11184089933,Naval Ferro,,,,,,,,,,,,openstreetmap
navette_maritime_arret_general_leclerc_74abc8f,Navette Maritime - Arrêt Général Leclerc,ferry_terminal,43.403104,5.0585408,node,4731993981,https://www.openstreetmap.org/node/4731993981,Navette Maritime - Arrêt Général Leclerc,,,Ulysse,,,,,,,,,openstreetmap
navette_maritime_arret_lucien_degut_2440322,Navette Maritime - Arrêt Lucien Dégut,ferry_terminal,43.4032838,5.0507239,node,310237505,https://www.openstreetmap.org/node/310237505,Navette Maritime - Arrêt Lucien Dégut,,,Ulysse,,,,,,,,,openstreetmap
navette_maritime_arret_mediatheque_1a71d77,Navette Maritime - Arrêt Médiathèque,ferry_terminal,43.4040551,5.0505803,node,2843653951,https://www.openstreetmap.org/node/2843653951,Navette Maritime - Arrêt Médiathèque,,,Ulysse,,,,,,,,,openstreetmap
navette_maritime_hotel_de_ville_71ee983,Navette Maritime - Hôtel de Ville.,ferry_terminal,43.4057603,5.0498484,node,310237074,https://www.openstreetmap.org/node/310237074,Navette Maritime - Hôtel de Ville.,,,Ulysse,,,,,,,,,openstreetmap
navettes_maritimes_3f7f56b,Navettes Maritimes,ferry_terminal,43.2719796,6.5845769,node,6580970383,https://www.openstreetmap.org/node/6580970383,Navettes Maritimes,,,,,,,,,,,,openstreetmap
navicharters_a39abf4,Navicharters,marina,45.4397138,10.6913166,node,13191344581,https://www.openstreetmap.org/node/13191344581,Navicharters,,marina,,https://www.navicharters.it/,,,,yes,,,,openstreetmap
navigarda_bf6e84b,Navigarda,ferry_terminal,45.4404279,10.692092,way,243165544,https://www.openstreetmap.org/way/243165544,Navigarda,,,Navigarda,,,,,,,,,openstreetmap
nettuno_marina_7addc3d,Nettuno Marina,marina,41.4552951,12.6609134,node,4688823260,https://www.openstreetmap.org/node/4688823260,Nettuno Marina,,marina,,,,,,,,,,openstreetmap
neue_steganlage_marina_887aca3,Neue Steganlage - Marina,marina,44.5443759,14.4577088,node,573259237,https://www.openstreetmap.org/node/573259237,Neue Steganlage - Marina,,marina,,,,,,,,,,openstreetmap
nice_ferry_terminal_4d4110b,Nice Ferry Terminal,ferry_terminal,43.6930219,7.2849447,node,886571132,https://www.openstreetmap.org/node/886571132,Nice Ferry Terminal,,,,,,,,,,,,openstreetmap
nisida_marina_9fd20a0,Nisida Marina,marina,40.7992446,14.1691777,node,4689215377,https://www.openstreetmap.org/node/4689215377,Nisida Marina,,,,,,,,,,,,openstreetmap
njivice_4399db3,Njivice,marina,45.1654133,14.5425449,node,904044259,https://www.openstreetmap.org/node/904044259,Njivice,,,,,,,,,,,,openstreetmap
nouveau_bassin_b3a3bec,Nouveau Bassin,marina,43.4014814,3.7012982,node,5446014140,https://www.openstreetmap.org/node/5446014140,Nouveau Bassin,,marina,,,,,,,,,,openstreetmap
nouveau_port_558926b,Nouveau Port,marina,43.136444,6.3750126,way,1148003463,https://www.openstreetmap.org/way/1148003463,Nouveau Port,,marina,,,,,,,,,,openstreetmap
nouveau_port_de_peche_d_el_kala_f1faee3,Nouveau port de pêche d'El Kala;ميناء الصيد الجديد بالقالة,harbour,36.8997372,8.4224329,way,320881424,https://www.openstreetmap.org/way/320881424,Nouveau port de pêche d'El Kala;ميناء الصيد الجديد بالقالة,,fishing,,,,,,,,,,openstreetmap
nouveau_port_des_lecques_32d57c0,Nouveau port des Lecques,marina,43.179197,5.6814035,node,2411563831,https://www.openstreetmap.org/node/2411563831,Nouveau port des Lecques,,,,,,,,,,,,openstreetmap
nova_luka_8f05ff3,Nova luka,marina,43.5847428,15.9301521,node,8263752334,https://www.openstreetmap.org/node/8263752334,Nova luka,New harbour,marina,,,+385 91 2894006,,,,,,,openstreetmap
novalja_26942ae,Novalja,marina,44.5561365,14.8816623,node,849899425,https://www.openstreetmap.org/node/849899425,Novalja,,,,,,,,,,,,openstreetmap
ocean_village_marina_3280235,Ocean Village Marina,marina,36.1477949,-5.3546222,node,8942474796,https://www.openstreetmap.org/node/8942474796,Ocean Village Marina,,marina,,,,,,,,,,openstreetmap
okrug_gornji_fc6f9fe,Okrug Gornji,marina,43.4959483,16.2602504,node,2623606984,https://www.openstreetmap.org/node/2623606984,Okrug Gornji,,marina,,,,,,,,,,openstreetmap
olbia_lega_navale_f9cd7dc,Olbia Lega Navale,marina,40.9262593,9.5086147,node,4695338519,https://www.openstreetmap.org/node/4695338519,Olbia Lega Navale,Olbia Lega Navale Small Marina,marina,,,,,,,,,,openstreetmap
old_fishing_port_6480165,Old Fishing Port,marina,35.770139,10.8413282,node,2935752952,https://www.openstreetmap.org/node/2935752952,Old Fishing Port,,,,,,,,,,,,openstreetmap
olive_island_marina_4c61f25,Olive Island Marina,marina,44.0956175,15.1698675,node,9990941102,https://www.openstreetmap.org/node/9990941102,Olive Island Marina,,marina,Marina Signum d.d.,https://oliveisland-marina.eu/marina/,,17,,,250,,,openstreetmap
